시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230503,795.00,추가밥  <br/>참치야채죽  (5.8.9.13.)<br/>몬테크리스토샌드위치  (1.2.5.6.10.13.)<br/>매운어묵꼬치(소스)  (1.2.5.6.13.18.)<br/>오이지무침  (13.)<br/>나박김치  (9.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>비고 : 참치 : 원양산/ 어묵 : 수입,747.9 Kcal,탄수화물(g) : 126.7<br/>단백질(g) : 30.4<br/>지방(g) : 12.5<br/>비타민A(R.E) : 98.0<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 7.2<br/>칼슘(mg) : 217.1<br/>철분(mg) : 3.8,20230510
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230504,795.00,로제스파게티  (1.2.5.6.12.13.)<br/>브로컬리크림스프  (2.5.6.13.)<br/>초코맛아이스크림  (2.5.6.)<br/>고구마피자  (1.2.5.6.10.12.13.15.16.)<br/>오이피클  (13.)<br/>양상추샐러드(발사믹D)  (5.6.12.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산,1185.4 Kcal,탄수화물(g) : 154.4<br/>단백질(g) : 31.3<br/>지방(g) : 50.1<br/>비타민A(R.E) : 386.1<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 13.1<br/>칼슘(mg) : 353.8<br/>철분(mg) : 4.3,20230511
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230508,795.00,추가밥  <br/>잔치국수  (1.5.6.13.)<br/>시금치나물  <br/>버섯소불고기(중)  (5.6.13.16.)<br/>오징어김치전(완)  (1.2.5.6.17.)<br/>배추겉절이(완)  (9.13.18.)<br/>바나나  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(육우)<br/>오징어 : 국내산,795.2 Kcal,탄수화물(g) : 120.3<br/>단백질(g) : 46.3<br/>지방(g) : 14.5<br/>비타민A(R.E) : 444.5<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 27.8<br/>칼슘(mg) : 256.9<br/>철분(mg) : 6.1,20230515
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230509,795.00,칼슘강화기장밥  <br/>조랭이떡국/김가루  (1.5.6.13.)<br/>명엽채볶음  (5.6.13.)<br/>온두부&김치볶음  (5.9.13.)<br/>고등어양념구이  (5.6.7.13.)<br/>깍두기  (9.13.)<br/>플레인요거트  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>고등어 : 국내산<br/>두부 : 수입<br/>비고 : 명엽채 : 러시아,748.0 Kcal,탄수화물(g) : 112.0<br/>단백질(g) : 40.9<br/>지방(g) : 16.7<br/>비타민A(R.E) : 295.2<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 11.6<br/>칼슘(mg) : 317.8<br/>철분(mg) : 4.7,20230516
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230510,795.00,친환경보리밥  <br/>돈육감자탕  (5.6.10.13.16.)<br/>매콤콩나물무침  (5.)<br/>돼지불백  (5.6.10.12.13.)<br/>석박지  (9.13.)<br/>후렌치파이  (1.2.5.6.)<br/>마카로니콘샐러드  (1.5.6.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 국내산,866.6 Kcal,탄수화물(g) : 108.8<br/>단백질(g) : 59.1<br/>지방(g) : 25.2<br/>비타민A(R.E) : 333.9<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 1.3<br/>비타민C(mg) : 14.2<br/>칼슘(mg) : 214.7<br/>철분(mg) : 5.6,20230517
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230511,795.00,친환경흑미밥  <br/>맑은순두부국  (5.13.)<br/>미역줄기볶음  (5.)<br/>닭볶음탕  (5.6.13.15.)<br/>소떡소떡  (1.5.6.10.12.13.15.16.)<br/>배추김치  (9.13.)<br/>청포도*  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>두부 : 수입,935.1 Kcal,탄수화물(g) : 130.4<br/>단백질(g) : 44.6<br/>지방(g) : 28.6<br/>비타민A(R.E) : 206.5<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 8.7<br/>칼슘(mg) : 221.7<br/>철분(mg) : 3.9,20230518
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230512,795.00,나물비빔밥&약고추장(-콩)  (5.6.10.13.16.)<br/>전주식콩나물국  (1.9.13.17.)<br/>도토리묵&양념장  (5.6.13.)<br/>떡갈비&파채무침  (1.2.5.6.10.12.13.15.16.)<br/>배추김치  (9.13.)<br/>전주초코파이  (1.2.5.6.14.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>오징어 : 국내산<br/>비고 : 도토리묵 : 수입,764.2 Kcal,탄수화물(g) : 115.4<br/>단백질(g) : 26.2<br/>지방(g) : 23.0<br/>비타민A(R.E) : 242.1<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 13.7<br/>칼슘(mg) : 256.9<br/>철분(mg) : 6.1,20230519
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230515,795.00,칼슘강화기장밥  <br/>곰탕  (1.5.16.)<br/>돼지갈비찜  (5.6.10.13.)<br/>오이생채  (13.)<br/>탕평채s  (1.5.6.13.)<br/>배추김치  (9.13.)<br/>꽃케이크  (1.2.5.6.16.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(육우)<br/>돼지고기 : 국내산<br/>비고 : 묵 : 수입,771.2 Kcal,탄수화물(g) : 111.0<br/>단백질(g) : 43.5<br/>지방(g) : 17.1<br/>비타민A(R.E) : 183.3<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 13.1<br/>칼슘(mg) : 202.4<br/>철분(mg) : 4.9,20230522
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230516,795.00,칼슘강화기장밥  <br/>몽글달걀탕  (1.13.)<br/>무말랭이무침(자율)  (13.)<br/>치즈핫도그&케찹  (1.2.5.6.10.12.15.18.)<br/>닭고기구이  (2.5.6.12.13.15.)<br/>배추김치  (9.13.)<br/>깻잎쌈무  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산,921.1 Kcal,탄수화물(g) : 82.1<br/>단백질(g) : 47.0<br/>지방(g) : 45.3<br/>비타민A(R.E) : 274.4<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 11.7<br/>칼슘(mg) : 199.5<br/>철분(mg) : 8.0,20230523
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230517,795.00,친환경현미밥  <br/>얼갈이된장국  (5.6.13.)<br/>돈사태김치찜  (5.6.9.10.13.)<br/>마늘쫑무침  (5.6.13.)<br/>치즈감자채전  (2.5.13.)<br/>총각김치  (9.13.)<br/>오렌지  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 국내산,831.7 Kcal,탄수화물(g) : 98.8<br/>단백질(g) : 37.4<br/>지방(g) : 35.7<br/>비타민A(R.E) : 265.2<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 45.3<br/>칼슘(mg) : 311.2<br/>철분(mg) : 3.4,20230524
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230518,795.00,칼슘강화기장밥  <br/>햄찌개  (2.5.6.9.10.13.)<br/>비름나물초무침  (5.6.13.)<br/>메추리알카레조림  (1.2.5.6.13.15.)<br/>유린가자미  (3.5.6.13.15.)<br/>배추김치  (9.13.)<br/>뿌링클꽈배기  (1.2.5.6.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기 식육가공품 : 국내산<br/>비고 : 가자미 : 미국,761.4 Kcal,탄수화물(g) : 99.2<br/>단백질(g) : 44.1<br/>지방(g) : 22.3<br/>비타민A(R.E) : 270.0<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 18.5<br/>칼슘(mg) : 256.5<br/>철분(mg) : 11.4,20230525
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230519,795.00,추가밥  <br/>마라탕  (1.2.5.6.12.13.16.18.)<br/>고추잡채/꽃빵  (5.6.10.13.)<br/>짜사이무침  (5.6.13.)<br/>깐쇼새우  (1.5.6.9.12.13.)<br/>배추김치  (9.13.)<br/>아이스망고  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(육우)<br/>돼지고기 : 국내산<br/>비고 : 새우 : 베트남/ 어묵: 수입,754.8 Kcal,탄수화물(g) : 141.2<br/>단백질(g) : 30.5<br/>지방(g) : 5.5<br/>비타민A(R.E) : 951.0<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 30.5<br/>칼슘(mg) : 185.4<br/>철분(mg) : 4.3,20230526
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230522,795.00,칼슘강화기장밥  <br/>닭다리닭곰탕  (5.8.13.15.)<br/>두부조림  (5.6.13.)<br/>납작만두&야채무침  (5.6.)<br/>석박지  (9.13.)<br/>바나나  <br/>깍둑오이쌈장무침  (5.6.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 국내산,780.3 Kcal,탄수화물(g) : 117.5<br/>단백질(g) : 39.8<br/>지방(g) : 20.1<br/>비타민A(R.E) : 209.8<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 15.3<br/>칼슘(mg) : 178.1<br/>철분(mg) : 5.0,20230526
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230523,795.00,쭈꾸미야채비빔밥  (5.6.13.)<br/>가쓰오브시국  (5.6.9.13.)<br/>맛살냉채  (1.5.6.13.)<br/>타코야끼  (1.5.6.9.12.13.)<br/>배추김치  (9.13.)<br/>체리주스  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>주꾸미 : 중국산<br/>비고 : 맛살 : 수입,844.8 Kcal,탄수화물(g) : 131.1<br/>단백질(g) : 30.7<br/>지방(g) : 24.2<br/>비타민A(R.E) : 231.6<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 9.3<br/>칼슘(mg) : 256.5<br/>철분(mg) : 5.7,20230530
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230524,795.00,추가밥  <br/>들기름메밀국수  (3.5.6.13.)<br/>김치국  (9.13.)<br/>보쌈  (5.6.10.)<br/>무말랭이무침(자율)  (13.)<br/>보쌈김치  (9.13.)<br/>조각파인애플  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 국내산,804.7 Kcal,탄수화물(g) : 99.3<br/>단백질(g) : 55.3<br/>지방(g) : 24.3<br/>비타민A(R.E) : 177.5<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 31.7<br/>칼슘(mg) : 240.2<br/>철분(mg) : 9.6,20230531
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230525,795.00,칼슘강화기장밥  <br/>차돌박이된장찌개  (5.6.13.)<br/>양배추쌈/쌈장  (5.6.13.)<br/>달걀찜  (1.)<br/>돈육고추장불고기  (5.6.10.13.)<br/>총각김치  (9.13.)<br/>키위  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(육우)<br/>돼지고기 : 국내산,727.7 Kcal,탄수화물(g) : 101.8<br/>단백질(g) : 53.3<br/>지방(g) : 15.9<br/>비타민A(R.E) : 344.9<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 1.1<br/>비타민C(mg) : 49.4<br/>칼슘(mg) : 258.4<br/>철분(mg) : 10.8,20230601
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230526,795.00,김밥맛볶음밥  (1.2.5.6.9.10.13.)<br/>미소국  (5.6.13.)<br/>떡볶이(메추리알/어묵)  (1.2.5.6.13.)<br/>뿌리채소고구마맛탕  (5.6.13.)<br/>배추김치  (9.13.)<br/>초코쿠키  (2.5.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>비고 : 두부 : 수입/ 어묵 : 수입,954.8 Kcal,탄수화물(g) : 177.5<br/>단백질(g) : 31.5<br/>지방(g) : 20.6<br/>비타민A(R.E) : 404.8<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 18.6<br/>칼슘(mg) : 308.5<br/>철분(mg) : 9.4,20230602
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230530,795.00,친환경현미밥  <br/>육개장  (1.16.)<br/>순대부추찜  (5.6.10.13.16.)<br/>청경채겉절이s  (13.)<br/>코다리강정  (1.5.6.12.13.)<br/>깍두기  (9.13.)<br/>소다맛아이스크림  (2.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 국내산(육우)<br/>쇠고기 식육가공품 : 국내산<br/>명태 수산가공품 : 러시아,831.5 Kcal,탄수화물(g) : 118.5<br/>단백질(g) : 34.1<br/>지방(g) : 25.1<br/>비타민A(R.E) : 337.1<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 14.2<br/>칼슘(mg) : 474.5<br/>철분(mg) : 7.6,20230606
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230531,795.00,칼슘강화기장밥  <br/>참치김치찌개  (5.6.7.9.13.18.)<br/>연근조림  (5.6.13.)<br/>찜닭(납작당면)_정육  (5.6.13.15.)<br/>오징어초무침(무x)s  (5.6.13.17.)<br/>떡꼬치&매콤소스s  (5.6.12.13.)<br/>총각김치  (9.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 국내산<br/>오징어 : 국내산<br/>비고 : 참치 : 원양산,802.2 Kcal,탄수화물(g) : 131.6<br/>단백질(g) : 55.1<br/>지방(g) : 8.3<br/>비타민A(R.E) : 220.7<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 19.5<br/>칼슘(mg) : 229.5<br/>철분(mg) : 8.4,20230607
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230601,240.00,불고기버거  (1.2.5.6.10.12.13.15.16.18.)<br/>영양닭죽  (13.15.)<br/>칠리치즈프라이  (1.2.5.6.10.12.13.16.)<br/>배추김치  (9.13.)<br/>오렌지  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 국내산<br/>쇠고기 식육가공품 : 호주산,1062.5 Kcal,탄수화물(g) : 103.8<br/>단백질(g) : 48.4<br/>지방(g) : 54.1<br/>비타민A(R.E) : 191.4<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 67.6<br/>칼슘(mg) : 320.9<br/>철분(mg) : 5.6,20230608
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230602,775.00,단호박카레라이스  (2.5.6.10.13.)<br/>파송송달걀국  (1.13.)<br/>바베큐폭립  (5.6.10.12.13.)<br/>청경채&두반장소스  (5.6.12.13.18.)<br/>배추김치  (9.13.)<br/>치즈케이크  (1.6.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 국내산,755.8 Kcal,탄수화물(g) : 114.9<br/>단백질(g) : 32.7<br/>지방(g) : 21.9<br/>비타민A(R.E) : 531.5<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 32.0<br/>칼슘(mg) : 262.8<br/>철분(mg) : 4.5,20230609
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230607,775.00,추가밥  <br/>비빔국수  (2.5.6.9.13.16.18.)<br/>쑥갓어묵국  (1.5.6.13.18.)<br/>교자만두찜&양념장  (1.5.6.10.13.16.18.)<br/>총각김치  (9.13.)<br/>자두맛음료  (2.5.)<br/>감자샐러드빵+  (1.2.5.6.13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>비고 : 어묵(연육) : 수입,823.7 Kcal,탄수화물(g) : 123.3<br/>단백질(g) : 28.7<br/>지방(g) : 20.4<br/>비타민A(R.E) : 227.5<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 30.1<br/>칼슘(mg) : 243.4<br/>철분(mg) : 8.5,20230614
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230608,775.00,친환경현미밥  <br/>오징어무국  (13.17.)<br/>비름나물무침  <br/>진미채고추장볶음  (5.6.13.17.)<br/>대패숙주볶음  (5.6.10.13.18.)<br/>배추김치  (9.13.)<br/>수박스무디  (13.),쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 국내산<br/>오징어 : 국내산<br/>비고 : 진미채 : 페루,838.6 Kcal,탄수화물(g) : 101.2<br/>단백질(g) : 54.5<br/>지방(g) : 27.2<br/>비타민A(R.E) : 402.0<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 13.5<br/>칼슘(mg) : 191.2<br/>철분(mg) : 4.1,20230615
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230609,775.00,칼슘강화기장밥  <br/>해물짬뽕  (1.5.6.9.13.17.18.)<br/>반달단무지  <br/>돈육자장볶음  (2.5.6.10.13.)<br/>가지볶음+  (5.6.13.)<br/>배추김치  (9.13.)<br/>조각파인애플  ,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 국내산<br/>오징어 : 국내산<br/>비고 : 건 홍합살  : 국내산,777.0 Kcal,탄수화물(g) : 130.3<br/>단백질(g) : 44.6<br/>지방(g) : 11.0<br/>비타민A(R.E) : 212.8<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 1.2<br/>비타민C(mg) : 41.6<br/>칼슘(mg) : 258.4<br/>철분(mg) : 4.6,20230615
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230612,795.00,친환경보리밥 <br/>쇠고기미역국 (5.6.13.16)<br/>어묵잡채+ (1.5.6.8.13.16)<br/>깻잎순나물+ <br/>오리불고기 (5.6.13)<br/>배추김치 (9.13)<br/>딸기케이크 (1.2.5.6),쇠고기(종류) : 국내산(육우)<br/>오리고기 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>비고 : 어묵(연육) : 수입,783.3 Kcal,탄수화물(g) : 111.6<br/>단백질(g) : 30.9<br/>지방(g) : 23.5<br/>비타민A(R.E) : 478.8<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 11.7<br/>칼슘(mg) : 1033.2<br/>철분(mg) : 5.1,20230725
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230613,775.00,칼슘강화기장밥 <br/>파개장+ (1)<br/>두부조림 (5.6.13)<br/>골뱅이소면무침 (5.6.13.17)<br/>유린가자미 (3.5.6.13.15)<br/>배추김치 (9.13)<br/>오렌지 ,"쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입<br/>비고 : 가자미 : 미국, 진미채 : 페루",781.2 Kcal,탄수화물(g) : 129.1<br/>단백질(g) : 46.1<br/>지방(g) : 10.1<br/>비타민A(R.E) : 303.1<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 50.8<br/>칼슘(mg) : 1299.4<br/>철분(mg) : 4.8,20230725
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230614,775.00,친환경현미밥 <br/>참치김치찌개 (5.6.7.9.13.18)<br/>시금치나물 <br/>콩나물불고기 (5.6.10.13)<br/>야채달걀말이 (1.5)<br/>한입핫도그+ (2.5.6.10.13.16)<br/>깍두기 (9.13),돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입<br/>비고 : 참치 : 원양산,859.0 Kcal,탄수화물(g) : 124.3<br/>단백질(g) : 58.0<br/>지방(g) : 18.9<br/>비타민A(R.E) : 705.0<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 1.6<br/>비타민C(mg) : 18.4<br/>칼슘(mg) : 1247.9<br/>철분(mg) : 11.2,20230725
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230615,775.00,하이라이스 (1.2.5.6.10.12.13)<br/>미소국 (5.6.13)<br/>불닭팽이버섯 (5.6.13)<br/>칠리지파이+ (1.2.5.6.9.10.12.13.15.16.17)<br/>배추김치 (9.13)<br/>망고주스+ <br/>연근양상추샐러드(흑임자D) (1.5.6.12.13),돼지고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>콩 가공품 : 수입,833.9 Kcal,탄수화물(g) : 128.8<br/>단백질(g) : 35.4<br/>지방(g) : 22.5<br/>비타민A(R.E) : 260.1<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 27.1<br/>칼슘(mg) : 1292.5<br/>철분(mg) : 15.1,20230725
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230616,775.00,추가밥 <br/>크림스프 (2.5.6.13)<br/>쫄면야채무침 (5.6.13)<br/>왕돈까스&소스 (1.2.5.6.10.12.13)<br/>깍두기 (9.13)<br/>스틱마늘빵+ (1.5.6)<br/>달콤한토마토 (12.13),돼지고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산,789.2 Kcal,탄수화물(g) : 113.0<br/>단백질(g) : 22.5<br/>지방(g) : 27.0<br/>비타민A(R.E) : 107.4<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 11.4<br/>칼슘(mg) : 672.3<br/>철분(mg) : 2.6,20230725
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230619,795.00,후리가케주먹밥 (1.5.9.13)<br/>고명장국 (1.5.6.9.13)<br/>꼬들단무지무침 <br/>우볶이 (1.2.5.6.13)<br/>어묵튀김 (1.5.6)<br/>김말이 (1.5.6)<br/>후레쉬업(레몬&라임) <br/>양배추샐러드&사우전D (1.2.5.6.13),쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산<br/>비고 : 어묵(연육) : 수입,819.1 Kcal,탄수화물(g) : 141.7<br/>단백질(g) : 16.0<br/>지방(g) : 21.5<br/>비타민A(R.E) : 220.8<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 13.8<br/>칼슘(mg) : 487.1<br/>철분(mg) : 7.8,20230725
B10,서울특별시교육청,7010073,당곡고등학교,2,중식,20230620,775.00,칼슘강화기장밥 <br/>맑은콩나물국 (5.13)<br/>꽈리고추메추리알조림 (1.5.6.13)<br/>양배추쌈/쌈장 (5.6.13)<br/>마늘보쌈 (5.6.10.12.13)<br/>보쌈김치 (9.13)<br/>조각파인애플 ,돼지고기 : 국내산<br/>쌀 : 국내산<br/>배추 : 국내산<br/>고춧가루 : 국내산,836.7 Kcal,탄수화물(g) : 102.3<br/>단백질(g) : 60.6<br/>지방(g) : 21.9<br/>비타민A(R.E) : 144.2<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 1.2<br/>비타민C(mg) : 47.7<br/>칼슘(mg) : 1520.9<br/>철분(mg) : 5.6,20230725
